#proteinId	gotermId	goName	gotermType	goAcc
2060212	21295	metal ion binding	molecular_function	GO:0046872
2060212	10008	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines	molecular_function	GO:0016813
2060212	6403	agmatinase activity	molecular_function	GO:0008783
2065292	6075	acyltransferase activity	molecular_function	GO:0008415
2065292	9940	transferase activity	molecular_function	GO:0016740
2066096	5830	metabolic process	biological_process	GO:0008152
2066096	2290	catalytic activity	molecular_function	GO:0003824
2066096	9491	4-coumarate-CoA ligase activity	molecular_function	GO:0016207
2067930	4440	DNA repair	biological_process	GO:0006281
2067930	2909	nuclease activity	molecular_function	GO:0004518
2067930	3838	nucleus	cellular_component	GO:0005634
2067930	2290	catalytic activity	molecular_function	GO:0003824
2067930	2176	DNA binding	molecular_function	GO:0003677
2067930	24583	regulation of hydrolase activity	biological_process	GO:0051336
2067930	19323	cyanophycinase activity	molecular_function	GO:0043859
2067930	2377	GPI-anchor transamidase activity	molecular_function	GO:0003923
2072053	3052	protein kinase CK2 activity	molecular_function	GO:0004682
2079081	3727	protein binding	molecular_function	GO:0005515
2082203	5939	zinc ion binding	molecular_function	GO:0008270
2082203	3827	intracellular	cellular_component	GO:0005622
2082203	2175	nucleic acid binding	molecular_function	GO:0003676
2084197	9710	oxidoreductase activity	molecular_function	GO:0016491
2084197	5830	metabolic process	biological_process	GO:0008152
2084197	25233	(R)-2-hydroxyglutarate dehydrogenase activity	molecular_function	GO:0051990
2084197	22621	3-ketoglucose-reductase activity	molecular_function	GO:0048258
2084197	19178	(R)-2-hydroxyisocaproate dehydrogenase activity	molecular_function	GO:0043713
2084197	16591	steroid dehydrogenase activity, acting on the CH-CH group of donors	molecular_function	GO:0033765
2084197	16590	steroid dehydrogenase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	molecular_function	GO:0033764
2084197	15277	phenylcoumaran benzylic ether reductase activity	molecular_function	GO:0032442
2084197	10763	2-hydroxytetrahydrofuran dehydrogenase activity	molecular_function	GO:0018453
2084197	10762	5-exo-hydroxycamphor dehydrogenase activity	molecular_function	GO:0018452
2084197	10761	epoxide dehydrogenase activity	molecular_function	GO:0018451
2084197	9508	steroid dehydrogenase activity	molecular_function	GO:0016229
2084197	6491	gluconate dehydrogenase activity	molecular_function	GO:0008875
2084197	2886	mevaldate reductase activity	molecular_function	GO:0004495
2084197	2842	isocitrate dehydrogenase activity	molecular_function	GO:0004448
2084197	2477	aldo-keto reductase activity	molecular_function	GO:0004033
2084197	248	3-keto sterol reductase activity	molecular_function	GO:0000253
2084197	247	C-3 sterol dehydrogenase (C-4 sterol decarboxylase) activity	molecular_function	GO:0000252
2085868	5939	zinc ion binding	molecular_function	GO:0008270
2085868	3827	intracellular	cellular_component	GO:0005622
2085868	2175	nucleic acid binding	molecular_function	GO:0003676
2086779	5830	metabolic process	biological_process	GO:0008152
2086779	5765	N-acetyltransferase activity	molecular_function	GO:0008080
2088682	4602	protein amino acid phosphorylation	biological_process	GO:0006468
2088682	3736	ATP binding	molecular_function	GO:0005524
2088682	3043	protein kinase activity	molecular_function	GO:0004672
2088682	3045	protein serine/threonine kinase activity	molecular_function	GO:0004674
2091858	5939	zinc ion binding	molecular_function	GO:0008270
2091858	3827	intracellular	cellular_component	GO:0005622
2091858	2175	nucleic acid binding	molecular_function	GO:0003676
2092557	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
2092557	2176	DNA binding	molecular_function	GO:0003677
2093795	3736	ATP binding	molecular_function	GO:0005524
2093795	21737	[3-methyl-2-oxobutanoate dehydrogenase (acetyl-transferring)] kinase activity	molecular_function	GO:0047323
2094046	19908	regulation of transcription	biological_process	GO:0045449
2094046	13391	transcription regulator activity	molecular_function	GO:0030528
2094046	5939	zinc ion binding	molecular_function	GO:0008270
2094046	2175	nucleic acid binding	molecular_function	GO:0003676
2094046	4499	transcription	biological_process	GO:0006350
2094046	2356	DNA-directed RNA polymerase activity	molecular_function	GO:0003899
2094046	2176	DNA binding	molecular_function	GO:0003677
2094046	2196	transcription factor activity	molecular_function	GO:0003700
2096177	5344	small GTPase mediated signal transduction	biological_process	GO:0007264
2096177	3737	GTP binding	molecular_function	GO:0005525
2096177	3827	intracellular	cellular_component	GO:0005622
2096177	8400	protein transport	biological_process	GO:0015031
2098914	4642	ubiquitin-dependent protein catabolic process	biological_process	GO:0006511
2098914	4024	proteasome core complex	cellular_component	GO:0005839
2098914	2613	endopeptidase activity	molecular_function	GO:0004175
2098914	2706	threonine endopeptidase activity	molecular_function	GO:0004298
2098914	2707	proteasome endopeptidase activity	molecular_function	GO:0004299
2099775	18831	[formate-C-acetyltransferase]-activating enzyme activity	molecular_function	GO:0043365
2100267	24525	chromosome organization and biogenesis	biological_process	GO:0051276
2100267	3891	chromosome	cellular_component	GO:0005694
2100267	3736	ATP binding	molecular_function	GO:0005524
2100267	3727	protein binding	molecular_function	GO:0005515
2105379	21270	filopodium formation	biological_process	GO:0046847
2105379	5467	nervous system development	biological_process	GO:0007399
2105379	5250	signal transduction	biological_process	GO:0007165
2107054	4602	protein amino acid phosphorylation	biological_process	GO:0006468
2107054	3736	ATP binding	molecular_function	GO:0005524
2107054	3043	protein kinase activity	molecular_function	GO:0004672
2107054	3045	protein serine/threonine kinase activity	molecular_function	GO:0004674
2107054	3052	protein kinase CK2 activity	molecular_function	GO:0004682
2109216	4602	protein amino acid phosphorylation	biological_process	GO:0006468
2109216	3736	ATP binding	molecular_function	GO:0005524
2109216	3043	protein kinase activity	molecular_function	GO:0004672
2109216	3045	protein serine/threonine kinase activity	molecular_function	GO:0004674
2109216	3052	protein kinase CK2 activity	molecular_function	GO:0004682
2113825	3737	GTP binding	molecular_function	GO:0005525
2115022	9710	oxidoreductase activity	molecular_function	GO:0016491
2115022	5830	metabolic process	biological_process	GO:0008152
2115022	14950	sorbose reductase activity	molecular_function	GO:0032115
2116253	3737	GTP binding	molecular_function	GO:0005525
2116637	21343	alpha(1,6)-fucosyltransferase activity	molecular_function	GO:0046921
2116637	21342	alpha(1,3)-fucosyltransferase activity	molecular_function	GO:0046920
2116637	20962	glucosyltransferase activity	molecular_function	GO:0046527
2116637	19616	inositol phosphoceramide synthase activity	molecular_function	GO:0045140
2116637	17803	dolichyl pyrophosphate Glc1Man9GlcNAc2 alpha-1,3-glucosyltransferase activity	molecular_function	GO:0042283
2116637	17801	dolichyl pyrophosphate Man9GlcNAc2 alpha-1,3-glucosyltransferase activity	molecular_function	GO:0042281
2116637	16390	dolichyl pyrophosphate Man7GlcNAc2 alpha-1,3-glucosyltransferase activity	molecular_function	GO:0033556
2116637	14119	alpha-1,2-galactosyltransferase activity	molecular_function	GO:0031278
2116637	11466	beta-1,4-mannosyltransferase activity	molecular_function	GO:0019187
2116637	11396	phenanthrol glycosyltransferase activity	molecular_function	GO:0019112
2116637	11020	1,2-dihydroxy-phenanthrene glycosyltransferase activity	molecular_function	GO:0018718
2116637	11019	9-phenanthrol glycosyltransferase activity	molecular_function	GO:0018717
2116637	11018	1-phenanthrol glycosyltransferase activity	molecular_function	GO:0018716
2116637	11017	9-phenanthrol UDP-glucuronosyltransferase activity	molecular_function	GO:0018715
2116637	9958	cellulose synthase activity	molecular_function	GO:0016759
2116637	9532	UDP-N-acetylglucosamine-peptide N-acetylglucosaminyltransferase activity	molecular_function	GO:0016253
2116637	6535	lipopolysaccharide-1,6-galactosyltransferase activity	molecular_function	GO:0008921
2116637	6376	O antigen polymerase activity	molecular_function	GO:0008755
2116637	6077	fucosyltransferase activity	molecular_function	GO:0008417
2116637	6042	galactosyltransferase activity	molecular_function	GO:0008378
2116637	6040	acetylgalactosaminyltransferase activity	molecular_function	GO:0008376
2116637	6039	acetylglucosaminyltransferase activity	molecular_function	GO:0008375
2116637	2959	dolichyl-phosphate-glucose-glycolipid alpha-glucosyltransferase activity	molecular_function	GO:0004583
2116637	2953	oligosaccharyl transferase activity	molecular_function	GO:0004576
2116637	2782	glycolipid mannosyltransferase activity	molecular_function	GO:0004376
2116637	2430	UDP-glucose:glycoprotein glucosyltransferase activity	molecular_function	GO:0003980
2116637	1170	alpha-1,3-galactosyltransferase activity	molecular_function	GO:0001962
2116637	48	alpha-1,3-mannosyltransferase activity	molecular_function	GO:0000033
2116637	45	mannosyltransferase activity	molecular_function	GO:0000030
2116637	42	alpha-1,2-mannosyltransferase activity	molecular_function	GO:0000026
2116637	24	alpha-1,6-mannosyltransferase activity	molecular_function	GO:0000009
2117082	4556	translation	biological_process	GO:0006412
2117082	4025	ribosome	cellular_component	GO:0005840
2117082	3827	intracellular	cellular_component	GO:0005622
2117082	2227	structural constituent of ribosome	molecular_function	GO:0003735
2120581	5830	metabolic process	biological_process	GO:0008152
2120581	2290	catalytic activity	molecular_function	GO:0003824
2120581	6681	aromatic amino acid family metabolic process	biological_process	GO:0009072
2120581	2740	fumarylacetoacetase activity	molecular_function	GO:0004334
2120657	19908	regulation of transcription	biological_process	GO:0045449
2120657	13391	transcription regulator activity	molecular_function	GO:0030528
2120657	3838	nucleus	cellular_component	GO:0005634
2123678	6724	nucleoside metabolic process	biological_process	GO:0009116
2123678	2290	catalytic activity	molecular_function	GO:0003824
2123678	4301	nucleobase, nucleoside, nucleotide and nucleic acid metabolic process	biological_process	GO:0006139
2123678	3097	purine-nucleoside phosphorylase activity	molecular_function	GO:0004731
2126319	4851	aromatic compound metabolic process	biological_process	GO:0006725
2126319	4283	electron transport	biological_process	GO:0006118
2126319	2888	monooxygenase activity	molecular_function	GO:0004497
2126319	9710	oxidoreductase activity	molecular_function	GO:0016491
2126319	5830	metabolic process	biological_process	GO:0008152
2126319	10968	phenol 2-monooxygenase activity	molecular_function	GO:0018662
2127625	21343	alpha(1,6)-fucosyltransferase activity	molecular_function	GO:0046921
2127625	21342	alpha(1,3)-fucosyltransferase activity	molecular_function	GO:0046920
2127625	20962	glucosyltransferase activity	molecular_function	GO:0046527
2127625	19616	inositol phosphoceramide synthase activity	molecular_function	GO:0045140
2127625	17803	dolichyl pyrophosphate Glc1Man9GlcNAc2 alpha-1,3-glucosyltransferase activity	molecular_function	GO:0042283
2127625	17801	dolichyl pyrophosphate Man9GlcNAc2 alpha-1,3-glucosyltransferase activity	molecular_function	GO:0042281
2127625	16390	dolichyl pyrophosphate Man7GlcNAc2 alpha-1,3-glucosyltransferase activity	molecular_function	GO:0033556
2127625	14119	alpha-1,2-galactosyltransferase activity	molecular_function	GO:0031278
2127625	11466	beta-1,4-mannosyltransferase activity	molecular_function	GO:0019187
2127625	11396	phenanthrol glycosyltransferase activity	molecular_function	GO:0019112
2127625	11020	1,2-dihydroxy-phenanthrene glycosyltransferase activity	molecular_function	GO:0018718
2127625	11019	9-phenanthrol glycosyltransferase activity	molecular_function	GO:0018717
2127625	11018	1-phenanthrol glycosyltransferase activity	molecular_function	GO:0018716
2127625	11017	9-phenanthrol UDP-glucuronosyltransferase activity	molecular_function	GO:0018715
2127625	9958	cellulose synthase activity	molecular_function	GO:0016759
2127625	9532	UDP-N-acetylglucosamine-peptide N-acetylglucosaminyltransferase activity	molecular_function	GO:0016253
2127625	6535	lipopolysaccharide-1,6-galactosyltransferase activity	molecular_function	GO:0008921
2127625	6376	O antigen polymerase activity	molecular_function	GO:0008755
2127625	6077	fucosyltransferase activity	molecular_function	GO:0008417
2127625	6042	galactosyltransferase activity	molecular_function	GO:0008378
2127625	6040	acetylgalactosaminyltransferase activity	molecular_function	GO:0008376
2127625	6039	acetylglucosaminyltransferase activity	molecular_function	GO:0008375
